人工智能关键词,企业名称,招聘岗位,工作城市,工作区域,最低月薪,最高月薪,职位描述,学历要求,要求经验,招聘人数,招聘类别,初级分类,来源平台,公司地点,工作地点,招聘发布日期,招聘结束日期,招聘发布年份,招聘结束年份,来源
大数据,星环科技,高级数据治理工程师,深圳,深圳南山区,17,26,负责数据标准、质量、血缘与元数据治理，保障数据资产可信可用。要求掌握 DataOps、数据可信、数据血缘、数据资产、AI 数据治理、隐私计算。典型场景为数据资产与实时分析。 需参与行业解决方案的标准化输出。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,本科及以上,2年以上,2,实习,大数据,BOSS直聘,深圳,深圳科技园,2024-01-15,2024-03-13,2024,2024,BOSS直聘
大数据,峰云数据,数据治理工程师,深圳,深圳福田区,12,20,负责数据标准、质量、血缘与元数据治理，保障数据资产可信可用。要求掌握 数据资产、数据可信、数据血缘、AI 数据治理、DataOps、隐私计算。典型场景为数据资产与实时分析。 需参与端云协同与边缘计算落地。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,本科及以上,2年以上,3,校园招聘,大数据,BOSS直聘,深圳,深圳华强北,2024-06-16,2024-07-25,2024,2024,BOSS直聘
大数据,峰云数据,高级数据治理工程师,西安,西安雁塔区,17,26,负责数据标准、质量、血缘与元数据治理，保障数据资产可信可用。要求掌握 DataOps、隐私计算、数据可信、数据资产、AI 数据治理、数据血缘。典型场景为数据资产与实时分析。 需参与端云协同与边缘计算落地。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,本科及以上,2年以上,6,社会招聘,大数据,拉勾网,西安,西安高新区,2024-05-15,2024-06-20,2024,2024,拉勾网
大数据,天工科技,高级数据治理工程师,上海,上海浦东新区,17,26,负责数据标准、质量、血缘与元数据治理，保障数据资产可信可用。要求掌握 数据可信、AI 数据治理、隐私计算、数据资产、数据血缘、DataOps。典型场景为数据资产与实时分析。 需负责业务指标的增长与量化复盘。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,本科及以上,2年以上,5,社会招聘,大数据,企业官网,上海,上海张江,2024-12-10,2025-02-06,2024,2025,企业官网
大数据,数澜科技,数据治理工程师,杭州,杭州余杭区,12,20,负责数据标准、质量、血缘与元数据治理，保障数据资产可信可用。要求掌握 数据资产、隐私计算、数据可信、DataOps、数据血缘、AI 数据治理。典型场景为数据资产与实时分析。 需负责安全合规体系的技术落地。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,本科及以上,2年以上,10,社会招聘,大数据,前程无忧,杭州,杭州梦想小镇,2024-12-03,2025-01-28,2024,2025,前程无忧
大数据,亿智信息,高级数据治理工程师,北京,北京朝阳区,17,26,负责数据标准、质量、血缘与元数据治理，保障数据资产可信可用。要求掌握 数据资产、隐私计算、数据可信、数据血缘、DataOps、AI 数据治理。典型场景为数据资产与实时分析。 需参与技术体系升级与重构。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,本科及以上,2年以上,5,校园招聘,大数据,智联招聘,北京,北京望京,2024-05-27,2024-07-11,2024,2024,智联招聘
大数据,星河科技,中级数据治理工程师,上海,上海浦东新区,14,23,负责数据标准、质量、血缘与元数据治理，保障数据资产可信可用。要求掌握 AI 数据治理、隐私计算、数据可信、DataOps、数据资产、数据血缘。典型场景为数据资产与实时分析。 需参与多团队协同的复杂项目。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,本科及以上,2年以上,9,社会招聘,大数据,拉勾网,上海,上海张江,2024-10-03,2024-12-02,2024,2024,拉勾网
大数据,量子智能,数据治理工程师,上海,上海浦东新区,12,20,负责数据标准、质量、血缘与元数据治理，保障数据资产可信可用。要求掌握 数据血缘、DataOps、隐私计算、数据资产、数据可信、AI 数据治理。典型场景为数据资产与实时分析。 需负责多云环境下的架构治理。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,本科及以上,2年以上,2,社会招聘,大数据,前程无忧,上海,上海张江,2024-10-25,2024-12-15,2024,2024,前程无忧
大数据,启明信息,数据治理工程师,杭州,杭州西湖区,12,20,负责数据标准、质量、血缘与元数据治理，保障数据资产可信可用。要求掌握 AI 数据治理、DataOps、数据可信、隐私计算、数据资产、数据血缘。典型场景为数据资产与实时分析。 需参与端云协同与边缘计算落地。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,本科及以上,2年以上,2,社会招聘,大数据,高校就业网,杭州,杭州未来科技城,2024-03-04,2024-04-27,2024,2024,高校就业网
大数据,智联未来,数据治理工程师,上海,上海浦东新区,12,20,负责数据标准、质量、血缘与元数据治理，保障数据资产可信可用。要求掌握 隐私计算、数据可信、DataOps、数据血缘、AI 数据治理、数据资产。典型场景为数据资产与实时分析。 需参与低代码与智能化研发工具建设。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,本科及以上,2年以上,7,社会招聘,大数据,前程无忧,上海,上海张江,2024-05-18,2024-06-18,2024,2024,前程无忧
大数据,星环科技,数据治理工程师,深圳,深圳福田区,12,20,负责数据标准、质量、血缘与元数据治理，保障数据资产可信可用。要求掌握 数据资产、数据可信、DataOps、数据血缘、隐私计算、AI 数据治理。典型场景为数据资产与实时分析。 需参与新一代产品从 0 到 1 研发。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,本科及以上,2年以上,4,社会招聘,大数据,猎聘,深圳,深圳华强北,2024-10-04,2024-11-24,2024,2024,猎聘
大数据,认知智能,高级数据治理工程师,西安,西安雁塔区,17,26,负责数据标准、质量、血缘与元数据治理，保障数据资产可信可用。要求掌握 隐私计算、DataOps、AI 数据治理、数据可信、数据血缘、数据资产。典型场景为数据资产与实时分析。 需负责业务指标的增长与量化复盘。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,本科及以上,2年以上,7,校园招聘,大数据,拉勾网,西安,西安高新区,2024-12-27,2025-02-17,2024,2025,拉勾网
大数据,数据引擎科技,高级数据治理工程师,成都,成都高新区,17,26,负责数据标准、质量、血缘与元数据治理，保障数据资产可信可用。要求掌握 数据资产、隐私计算、DataOps、AI 数据治理、数据血缘、数据可信。典型场景为数据资产与实时分析。 需负责多云环境下的架构治理。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,本科及以上,2年以上,2,实习,大数据,高校就业网,成都,成都天府软件园,2024-12-23,2025-01-24,2024,2025,高校就业网
大数据,蓝鲸软件,高级数据治理工程师,重庆,重庆渝北区,17,26,负责数据标准、质量、血缘与元数据治理，保障数据资产可信可用。要求掌握 数据资产、隐私计算、数据可信、AI 数据治理、数据血缘、DataOps。典型场景为数据资产与实时分析。 需负责数据资产化与指标体系建设。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,本科及以上,2年以上,4,社会招聘,大数据,BOSS直聘,重庆,重庆两江新区,2024-08-10,2024-09-10,2024,2024,BOSS直聘
大数据,微步科技,中级数据治理工程师,武汉,武汉洪山区,14,23,负责数据标准、质量、血缘与元数据治理，保障数据资产可信可用。要求掌握 DataOps、数据血缘、数据资产、隐私计算、数据可信、AI 数据治理。典型场景为数据资产与实时分析。 需负责算法模型的工程化部署与迭代。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,本科及以上,2年以上,6,社会招聘,大数据,前程无忧,武汉,武汉光谷,2024-08-03,2024-09-10,2024,2024,前程无忧
大数据,矩阵智能,数据治理工程师,合肥,合肥蜀山区,12,20,负责数据标准、质量、血缘与元数据治理，保障数据资产可信可用。要求掌握 DataOps、数据可信、AI 数据治理、数据血缘、数据资产、隐私计算。典型场景为数据资产与实时分析。 需参与端云协同与边缘计算落地。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,本科及以上,2年以上,8,实习,大数据,猎聘,合肥,合肥高新区,2024-02-27,2024-04-09,2024,2024,猎聘
大数据,云端智算,中级数据治理工程师,上海,上海浦东新区,14,23,负责数据标准、质量、血缘与元数据治理，保障数据资产可信可用。要求掌握 数据资产、AI 数据治理、隐私计算、数据可信、DataOps、数据血缘。典型场景为数据资产与实时分析。 需参与低代码与智能化研发工具建设。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,本科及以上,2年以上,7,社会招聘,大数据,高校就业网,上海,上海张江,2024-11-24,2025-01-17,2024,2025,高校就业网
大数据,数据引擎科技,数据治理工程师,苏州,苏州工业园区,12,20,负责数据标准、质量、血缘与元数据治理，保障数据资产可信可用。要求掌握 数据血缘、数据可信、数据资产、隐私计算、AI 数据治理、DataOps。典型场景为数据资产与实时分析。 需参与 AI 能力的工程化封装与平台化。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,本科及以上,2年以上,10,社会招聘,大数据,猎聘,苏州,苏州独墅湖,2024-08-01,2024-08-31,2024,2024,猎聘
